GUID,GEOGDESC,Population,PC_Yes,PC_No,PC_NS,Int_Broadband,Int_Other,Int_No,Int_NS,Households,Prop_PC,Prop_Broadband
2AE196291EC913A3E055000000000001,Rosbercon Urban,643,202,88,9,187,46,57,9,299,67.55852843,62.54180602
2AE196291E4613A3E055000000000001,Wexford No. 1 Urban,1613,410,353,48,416,69,284,42,811,50.55487053,51.2946979
2AE196291E5D13A3E055000000000001,Wexford No. 2 Urban,4087,945,762,50,1004,148,563,42,1757,53.78486056,57.14285714
2AE196291E5C13A3E055000000000001,Wexford No. 3 Urban,1243,313,232,38,294,66,187,36,583,53.68782161,50.42881647
2AE196291BD513A3E055000000000001,Ballindaggan,799,167,107,16,131,53,89,17,290,57.5862069,45.17241379
2AE196291B0613A3E055000000000001,Ballycarney,429,103,36,3,80,23,34,5,142,72.53521127,56.33802817
2AE196291B1313A3E055000000000001,Ballyhoge,1237,286,138,10,257,60,107,10,434,65.89861751,59.21658986
2AE196291B1413A3E055000000000001,Ballyhuskard,1579,370,161,15,337,73,122,14,546,67.76556777,61.72161172
2AE196291E4B13A3E055000000000001,Ballymore,480,116,40,2,95,27,32,4,158,73.41772152,60.12658228
2AE196291E5613A3E055000000000001,Ballyvaldon,728,167,80,6,138,46,58,11,253,66.00790514,54.54545455
2AE196291E6313A3E055000000000001,Bolaboy,1222,264,145,10,279,40,87,13,419,63.0071599,66.58711217
2AE196291E6413A3E055000000000001,Bree,1361,321,137,3,287,60,109,5,461,69.63123644,62.25596529
2AE196291E8613A3E055000000000001,Castleboro,940,202,110,6,173,55,87,3,318,63.52201258,54.40251572
2AE196291E7F13A3E055000000000001,Castledockrell,426,99,48,5,103,13,32,4,152,65.13157895,67.76315789
2AE196291E7C13A3E055000000000001,Castle Ellis,1111,269,110,13,250,46,86,10,392,68.62244898,63.7755102
2AE196291E8713A3E055000000000001,Castle Talbot,853,203,99,6,175,53,72,8,308,65.90909091,56.81818182
2AE196291E9313A3E055000000000001,Clonroche,1252,256,175,4,211,76,139,9,435,58.85057471,48.50574713
2AE196291EAB13A3E055000000000001,Edermine,1491,323,168,19,279,84,132,15,510,63.33333333,54.70588235
2AE196291EB713A3E055000000000001,Enniscorthy Rural,9985,2166,1427,84,2454,288,870,65,3677,58.90671743,66.73918956
2AE196291EB913A3E055000000000001,Ferns,1560,303,285,11,351,46,189,13,599,50.58430718,58.59766277
2AE196291E2C13A3E055000000000001,Kilbora,387,98,35,1,94,10,29,1,134,73.13432836,70.14925373
2AE196291E3913A3E055000000000001,Kilcormick,688,152,65,5,111,51,54,6,222,68.46846847,50
2AE196291E4E13A3E055000000000001,Killann,1015,239,107,13,231,29,90,9,359,66.57381616,64.3454039
2AE196291E7213A3E055000000000001,Kilmallock,1437,331,128,9,327,58,74,9,468,70.72649573,69.87179487
2AE196291E6613A3E055000000000001,Killoughrum,846,150,84,10,136,30,67,11,244,61.47540984,55.73770492
2AE196291E8013A3E055000000000001,Kilrush,460,106,52,5,88,32,41,2,163,65.03067485,53.98773006
2AE196291E8B13A3E055000000000001,Kiltealy,456,114,54,2,106,15,49,0,170,67.05882353,62.35294118
2AE196291E9613A3E055000000000001,Marshalstown,1088,241,118,11,232,40,90,8,370,65.13513514,62.7027027
2AE196291EA113A3E055000000000001,Moyacomb,409,89,47,6,95,13,29,5,142,62.67605634,66.90140845
2AE196291EAF13A3E055000000000001,Newtownbarry,2284,455,338,16,489,70,236,14,809,56.24227441,60.44499382
2AE196291ECA13A3E055000000000001,Rossard,457,94,54,1,74,31,43,1,149,63.08724832,49.66442953
2AE196291ED813A3E055000000000001,St. Mary's,689,166,61,1,147,35,44,2,228,72.80701754,64.47368421
2AE196291EE813A3E055000000000001,The Harrow,475,108,50,2,82,24,49,5,160,67.5,51.25
2AE196291EE913A3E055000000000001,The Leap,984,216,114,5,182,50,102,1,335,64.47761194,54.32835821
2AE196291E2F13A3E055000000000001,Tinnacross,986,220,93,11,168,66,81,9,324,67.90123457,51.85185185
2AE196291E3C13A3E055000000000001,Tombrack,730,166,82,3,153,28,61,9,251,66.13545817,60.9561753
2AE196291BB413A3E055000000000001,Ardamine,3685,841,420,50,884,114,273,40,1311,64.1495042,67.42944317
2AE196291E4D13A3E055000000000001,Balloughter,504,124,44,3,115,18,35,3,171,72.51461988,67.25146199
2AE196291BE113A3E055000000000001,Ballybeg,586,115,64,5,94,34,50,6,184,62.5,51.08695652
2AE196291BE213A3E055000000000001,Ballycanew,1159,237,155,7,205,68,121,5,399,59.39849624,51.37844612
2AE196291B0713A3E055000000000001,Ballyellis,411,101,38,0,88,23,26,2,139,72.6618705,63.30935252
2AE196291B0813A3E055000000000001,Ballygarrett,832,198,83,4,188,36,56,5,285,69.47368421,65.96491228
2AE196291E4013A3E055000000000001,Ballylarkin,855,196,74,6,178,38,56,4,276,71.01449275,64.49275362
2AE196291E4C13A3E055000000000001,Ballynestragh,1197,290,76,5,257,51,59,4,371,78.1671159,69.2722372
2AE196291E6F13A3E055000000000001,Cahore,439,127,40,1,107,25,31,5,168,75.5952381,63.69047619
2AE196291E9413A3E055000000000001,Coolgreany,1149,250,124,8,239,38,101,4,382,65.44502618,62.56544503
2AE196291E9D13A3E055000000000001,Courtown,2639,671,198,20,652,80,133,24,889,75.47806524,73.3408324
2AE196291EC513A3E055000000000001,Ford,536,141,51,7,133,21,40,5,199,70.85427136,66.83417085
2AE196291ED513A3E055000000000001,Gorey Rural,6876,1619,658,50,1793,130,362,42,2327,69.57455952,77.05199828
2AE196291ED613A3E055000000000001,Gorey Urban,3570,886,516,50,960,101,351,40,1452,61.01928375,66.11570248
2AE196291EE513A3E055000000000001,Huntingtown,316,83,22,0,55,28,21,1,105,79.04761905,52.38095238
2AE196291E2E13A3E055000000000001,Kilcomb,1090,237,114,8,230,45,75,9,359,66.01671309,64.06685237
2AE196291E4213A3E055000000000001,Kilgorman,828,194,56,5,160,46,44,5,255,76.07843137,62.74509804
2AE196291E4F13A3E055000000000001,Killenagh,549,135,54,6,101,34,55,5,195,69.23076923,51.79487179
2AE196291E5A13A3E055000000000001,Killincooly,610,141,73,5,142,27,48,2,219,64.38356164,64.84018265
2AE196291E7D13A3E055000000000001,Kilnahue,456,101,39,2,91,18,32,1,142,71.12676056,64.08450704
2AE196291E9513A3E055000000000001,Limerick,943,230,65,5,205,37,52,6,300,76.66666667,68.33333333
2AE196291E9F13A3E055000000000001,Monamolin,785,183,93,2,135,59,79,5,278,65.82733813,48.56115108
2AE196291EA013A3E055000000000001,Monaseed,682,152,66,2,131,37,49,3,220,69.09090909,59.54545455
2AE196291ECC13A3E055000000000001,Rossminoge,607,137,56,1,121,35,36,2,194,70.6185567,62.37113402
2AE196291E4413A3E055000000000001,Wells,765,174,73,11,141,40,65,12,258,67.44186047,54.65116279
2AE196291E5B13A3E055000000000001,Wingfield,957,229,76,6,210,37,58,6,311,73.63344051,67.52411576
2AE196291BB313A3E055000000000001,Adamstown,594,126,80,2,92,48,66,2,208,60.57692308,44.23076923
2AE196291BE013A3E055000000000001,Ballyanne,790,175,87,9,156,40,70,5,271,64.57564576,57.56457565
2AE196291B1213A3E055000000000001,Ballyhack,1241,320,153,8,300,56,115,10,481,66.52806653,62.37006237
2AE196291E5813A3E055000000000001,Barrack Village,92,19,10,2,18,3,7,3,31,61.29032258,58.06451613
2AE196291E6213A3E055000000000001,Barronstown,582,137,61,0,73,67,58,0,198,69.19191919,36.86868687
2AE196291E7013A3E055000000000001,Carnagh,523,132,52,2,112,27,44,3,186,70.96774194,60.21505376
2AE196291E7B13A3E055000000000001,Carrickbyrne,549,130,50,3,106,33,40,4,183,71.03825137,57.92349727
2AE196291E8813A3E055000000000001,Clongeen,886,212,112,11,233,22,73,7,335,63.28358209,69.55223881
2AE196291E8913A3E055000000000001,Clonleigh,421,92,42,4,89,14,32,3,138,66.66666667,64.49275362
2AE196291EAA13A3E055000000000001,Dunmain,330,75,29,2,59,19,24,4,106,70.75471698,55.66037736
2AE196291EBA13A3E055000000000001,Fethard,850,233,96,10,227,37,69,6,339,68.73156342,66.96165192
2AE196291EE413A3E055000000000001,Horetown,563,143,47,8,116,35,38,9,198,72.22222222,58.58585859
2AE196291E2B13A3E055000000000001,Inch,559,122,54,6,105,23,48,6,182,67.03296703,57.69230769
2AE196291E3B13A3E055000000000001,Kilgarvan,374,86,37,2,58,30,35,2,125,68.8,46.4
2AE196291E5913A3E055000000000001,Killesk,686,188,71,2,164,33,59,5,261,72.03065134,62.83524904
2AE196291E7313A3E055000000000001,Kilmokea,853,187,91,10,186,31,62,9,288,64.93055556,64.58333333
2AE196291EAD13A3E055000000000001,Newbawn,568,138,63,5,118,31,51,6,206,66.99029126,57.2815534
2AE196291EA213A3E055000000000001,New Ross Rural,3942,927,403,51,974,126,234,47,1381,67.12527154,70.52860246
2AE196291EB013A3E055000000000001,Oldcourt,737,175,50,7,135,50,44,3,232,75.43103448,58.18965517
2AE196291EBB13A3E055000000000001,Old Ross,475,106,30,4,101,14,22,3,140,75.71428571,72.14285714
2AE196291EBD13A3E055000000000001,Rathroe,824,214,89,8,190,48,66,7,311,68.81028939,61.09324759
2AE196291EC813A3E055000000000001,Rochestown,246,50,29,2,41,16,22,2,81,61.72839506,50.61728395
2AE196291EE613A3E055000000000001,Templeludigan,443,100,42,1,73,36,31,3,143,69.93006993,51.04895105
2AE196291EE713A3E055000000000001,Templetown,577,160,48,3,146,30,35,0,211,75.82938389,69.1943128
2AE196291E3013A3E055000000000001,Tintern,1593,374,181,15,368,63,128,11,570,65.61403509,64.56140351
2AE196291E5113A3E055000000000001,Whitechurch,628,155,48,2,130,36,39,0,205,75.6097561,63.41463415
2AE196291E5213A3E055000000000001,Whitemoor,581,128,60,3,103,40,44,4,191,67.01570681,53.92670157
2AE196291BC513A3E055000000000001,Ardcavan,2841,747,274,18,801,71,150,17,1039,71.8960539,77.093359
2AE196291BC613A3E055000000000001,Ardcolm,942,239,89,11,235,27,65,12,339,70.50147493,69.32153392
2AE196291BD313A3E055000000000001,Artramon,642,171,57,4,160,19,47,6,232,73.70689655,68.96551724
2AE196291BD413A3E055000000000001,Aughwilliam,536,151,35,2,147,12,26,3,188,80.31914894,78.19148936
2AE196291E4113A3E055000000000001,Ballymitty,524,120,64,3,110,25,48,4,187,64.17112299,58.82352941
2AE196291E5713A3E055000000000001,Bannow,1116,270,125,12,254,53,86,14,407,66.33906634,62.40786241
2AE196291E6E13A3E055000000000001,Bridgetown,865,208,88,1,216,20,57,4,297,70.03367003,72.72727273
2AE196291E7A13A3E055000000000001,Carrick,1779,465,118,9,444,62,76,10,592,78.5472973,75
2AE196291E9E13A3E055000000000001,Drinagh,1139,294,91,13,283,31,75,9,398,73.86934673,71.10552764
2AE196291EA913A3E055000000000001,Duncormick,634,158,64,6,152,19,50,7,228,69.29824561,66.66666667
2AE196291EC613A3E055000000000001,Forth,831,179,72,4,166,27,56,6,255,70.19607843,65.09803922
2AE196291EC713A3E055000000000001,Glynn,584,153,42,2,137,27,31,2,197,77.66497462,69.54314721
2AE196291ED713A3E055000000000001,Harperstown,525,129,41,0,111,26,33,0,170,75.88235294,65.29411765
2AE196291EE313A3E055000000000001,Harristown,515,123,65,10,118,16,55,9,198,62.12121212,59.5959596
2AE196291E2D13A3E055000000000001,Kilbride,312,77,37,1,70,21,24,0,115,66.95652174,60.86956522
2AE196291E3A13A3E055000000000001,Kilcowan,492,136,37,2,133,14,26,2,175,77.71428571,76
2AE196291E4313A3E055000000000001,Killag,448,108,40,3,107,10,32,2,151,71.52317881,70.86092715
2AE196291E6513A3E055000000000001,Killinick,871,236,73,4,228,23,58,4,313,75.39936102,72.84345048
2AE196291E7113A3E055000000000001,Killurin,710,170,61,4,165,23,44,3,235,72.34042553,70.21276596
2AE196291E7413A3E055000000000001,Kilmore,2246,573,243,9,561,85,170,9,825,69.45454545,68
2AE196291E7E13A3E055000000000001,Kilpatrick,807,180,54,8,166,32,36,8,242,74.38016529,68.59504132
2AE196291E8A13A3E055000000000001,Kilscoran,954,253,107,6,264,29,67,6,366,69.12568306,72.13114754
2AE196291E8C13A3E055000000000001,Lady's Island,620,148,66,5,163,12,41,3,219,67.57990868,74.42922374
2AE196291E9713A3E055000000000001,Mayglass,617,157,57,3,150,25,37,5,217,72.35023041,69.12442396
2AE196291EAE13A3E055000000000001,Newcastle,522,132,39,3,132,14,26,2,174,75.86206897,75.86206897
2AE196291EBC13A3E055000000000001,Rathaspick,1760,439,156,12,445,45,102,15,607,72.32289951,73.31136738
2AE196291ECB13A3E055000000000001,Rosslare,2112,524,189,13,531,52,128,15,726,72.17630854,73.14049587
2AE196291ECD13A3E055000000000001,St. Helen's,2240,613,268,11,633,74,179,6,892,68.72197309,70.96412556
2AE196291ED913A3E055000000000001,Tacumshin,528,127,65,2,135,14,45,0,194,65.46391753,69.58762887
2AE196291EDA13A3E055000000000001,Taghmon,1026,188,186,13,198,39,138,12,387,48.57881137,51.1627907
2AE196291E3D13A3E055000000000001,Tomhaggard,582,142,63,7,151,16,44,1,212,66.98113208,71.22641509
2AE196291E4513A3E055000000000001,Wexford Rural,12505,3123,1419,109,3398,352,816,85,4651,67.14685014,73.05955708
2AE196291E5013A3E055000000000001,Whitechurch,500,112,56,6,85,36,45,8,174,64.36781609,48.85057471
2AE196291E6913A3E055000000000001,Arklow No. 1 Urban,9976,2405,1178,113,2600,260,739,97,3696,65.07034632,70.34632035
2AE196291EE113A3E055000000000001,Arklow No. 2 Urban,3013,776,290,24,812,82,173,23,1090,71.19266055,74.49541284
2AE196291EE213A3E055000000000001,Bray No. 1,1839,452,262,35,492,38,192,27,749,60.34712951,65.68758344
2AE196291EED13A3E055000000000001,Bray No. 2,6414,1806,426,51,1813,124,299,47,2283,79.1064389,79.413053
2AE196291E9913A3E055000000000001,Bray No. 3,6459,1821,542,68,1948,86,345,52,2431,74.9074455,80.13163307
2AE196291EEE13A3E055000000000001,Rathmichael (Bray),2415,435,331,40,576,25,176,29,806,53.97022333,71.46401985
2AE196291EE013A3E055000000000001,Wicklow Urban,6762,1778,752,45,1907,139,487,42,2575,69.04854369,74.05825243
2AE196291E8213A3E055000000000001,Ballinguile,136,36,10,1,27,8,11,1,47,76.59574468,57.44680851
2AE196291E8F13A3E055000000000001,Baltinglass,2720,608,301,29,631,84,200,23,938,64.81876333,67.27078891
2AE196291E9813A3E055000000000001,Blessington,4606,1188,356,31,1222,127,196,30,1575,75.42857143,77.58730159
2AE196291EA413A3E055000000000001,Burgage,2065,495,110,7,484,67,57,4,612,80.88235294,79.08496732
2AE196291ED013A3E055000000000001,Donaghmore,439,102,31,3,75,33,24,4,136,75,55.14705882
2AE196291ED113A3E055000000000001,Donard,510,127,57,6,130,13,40,7,190,66.84210526,68.42105263
2AE196291EEB13A3E055000000000001,Dunlavin,1359,291,180,9,308,29,139,4,480,60.625,64.16666667
2AE196291EEC13A3E055000000000001,Eadestown,194,39,25,4,29,11,27,1,68,57.35294118,42.64705882
2AE196291E4813A3E055000000000001,Hartstown,267,62,31,1,43,18,30,3,94,65.95744681,45.74468085
2AE196291E4913A3E055000000000001,Hollywood,766,190,60,7,161,40,51,5,257,73.92996109,62.6459144
2AE196291E4A13A3E055000000000001,Humewood,314,73,49,5,64,19,41,3,127,57.48031496,50.39370079
2AE196291E5313A3E055000000000001,Imael North,258,61,23,0,57,7,20,0,84,72.61904762,67.85714286
2AE196291E5413A3E055000000000001,Imael South,253,59,26,3,45,18,20,5,88,67.04545455,51.13636364
2AE196291E5F13A3E055000000000001,Kilbride,968,260,56,5,232,42,42,5,321,80.99688474,72.2741433
2AE196291E8513A3E055000000000001,Lackan,805,219,55,3,152,74,49,2,277,79.06137184,54.87364621
2AE196291E9013A3E055000000000001,Lugglass,171,41,9,2,28,14,8,2,52,78.84615385,53.84615385
2AE196291EA813A3E055000000000001,Rathdangan,460,95,50,3,68,27,50,3,148,64.18918919,45.94594595
2AE196291EB513A3E055000000000001,Rathsallagh,292,58,27,3,43,12,29,4,88,65.90909091,48.86363636
2AE196291EC113A3E055000000000001,Stratford,468,123,41,1,78,45,39,3,165,74.54545455,47.27272727
2AE196291EC213A3E055000000000001,Talbotstown,416,99,38,5,62,38,35,7,142,69.71830986,43.66197183
2AE196291EC313A3E055000000000001,The Grange,435,98,50,3,53,44,52,2,151,64.90066225,35.09933775
2AE196291ED213A3E055000000000001,Tober,512,127,26,6,113,12,27,7,159,79.87421384,71.06918239
2AE196291ED313A3E055000000000001,Togher,341,73,37,5,43,36,31,5,115,63.47826087,37.39130435
2AE196291EDE13A3E055000000000001,Tuckmill,279,64,30,4,45,22,28,3,98,65.30612245,45.91836735
2AE196291ECF13A3E055000000000001,Delgany,5980,1663,339,38,1768,64,172,36,2040,81.51960784,86.66666667
2AE196291E3213A3E055000000000001,Enniskerry,2910,727,148,35,723,60,92,35,910,79.89010989,79.45054945
2AE196291E4713A3E055000000000001,Greystones,7258,2082,355,42,2110,103,222,44,2479,83.98547802,85.11496571
2AE196291E7813A3E055000000000001,Kilmacanoge,14706,3654,983,117,3975,190,485,104,4754,76.86159024,83.61379891
2AE196291EA613A3E055000000000001,Powerscourt,788,217,34,8,209,19,23,8,259,83.78378378,80.69498069
2AE196291E6713A3E055000000000001,Altidore,365,106,25,2,105,5,23,0,133,79.69924812,78.94736842
2AE196291E6813A3E055000000000001,Arklow Rural,1367,311,131,10,266,80,99,7,452,68.80530973,58.84955752
2AE196291E6A13A3E055000000000001,Aughrim,1858,424,201,14,465,32,128,14,639,66.35367762,72.76995305
2AE196291EA513A3E055000000000001,Avoca,744,162,83,8,171,16,62,4,253,64.03162055,67.58893281
2AE196291E6B13A3E055000000000001,Ballinaclash,633,155,60,4,142,28,48,1,219,70.77625571,64.84018265
2AE196291E7513A3E055000000000001,Ballinacor,346,86,28,3,73,22,22,0,117,73.5042735,62.39316239
2AE196291E7613A3E055000000000001,Ballinderry,466,117,37,8,105,21,29,7,162,72.22222222,64.81481481
2AE196291E8313A3E055000000000001,Ballyarthur,1102,271,89,14,274,32,59,9,374,72.45989305,73.26203209
2AE196291E8E13A3E055000000000001,Ballycullen,330,99,18,4,94,9,15,3,121,81.81818182,77.68595041
2AE196291EA313A3E055000000000001,Brockagh,733,174,67,5,192,9,39,6,246,70.73170732,78.04878049
2AE196291EB113A3E055000000000001,Calary,333,95,13,2,81,12,15,2,110,86.36363636,73.63636364
2AE196291EC013A3E055000000000001,Cronebane,469,111,52,5,92,30,40,6,168,66.07142857,54.76190476
2AE196291EDB13A3E055000000000001,Dunganstown East,832,209,54,6,181,29,53,6,269,77.69516729,67.28624535
2AE196291EDC13A3E055000000000001,Dunganstown South,903,210,87,8,211,30,56,8,305,68.85245902,69.18032787
2AE196291EEA13A3E055000000000001,Dunganstown West,458,112,40,5,95,25,31,6,157,71.33757962,60.50955414
2AE196291E3113A3E055000000000001,Ennereilly,411,102,39,2,75,35,32,1,143,71.32867133,52.44755245
2AE196291E3E13A3E055000000000001,Glendalough,274,83,14,1,77,10,10,1,98,84.69387755,78.57142857
2AE196291E3F13A3E055000000000001,Glenealy,2724,685,214,47,716,74,114,42,946,72.41014799,75.68710359
2AE196291E6013A3E055000000000001,Kilbride,889,214,63,6,199,33,44,7,283,75.61837456,70.3180212
2AE196291E6113A3E055000000000001,Kilcoole,10731,2864,634,84,3105,129,287,61,3582,79.95533222,86.68341709
2AE196291E6D13A3E055000000000001,Killiskey,1062,279,64,13,279,25,42,10,356,78.37078652,78.37078652
2AE196291E8413A3E055000000000001,Knockrath,246,53,20,1,46,7,19,2,74,71.62162162,62.16216216
2AE196291E9213A3E055000000000001,Moneystown,304,89,14,1,76,13,11,4,104,85.57692308,73.07692308
2AE196291E9A13A3E055000000000001,Newcastle Lower,2354,550,171,20,576,40,113,12,741,74.22402159,77.73279352
2AE196291E9B13A3E055000000000001,Newcastle Upper,4009,1010,295,30,1069,59,186,21,1335,75.65543071,80.07490637
2AE196291E9C13A3E055000000000001,Oldtown,615,162,38,8,148,26,28,6,208,77.88461538,71.15384615
2AE196291EB413A3E055000000000001,Rathdrum,2529,565,276,24,598,58,184,25,865,65.31791908,69.13294798
2AE196291ED413A3E055000000000001,Togher,1378,345,120,4,363,23,73,10,469,73.56076759,77.39872068
2AE196291EDD13A3E055000000000001,Trooperstown,335,85,23,1,78,13,16,2,109,77.98165138,71.55963303
2AE196291EDF13A3E055000000000001,Wicklow Rural,8163,1994,571,58,2152,134,289,48,2623,76.01982463,82.04346169
2AE196291E5E13A3E055000000000001,Aghowle,242,47,35,5,28,24,29,6,87,54.02298851,32.18390805
2AE196291E7713A3E055000000000001,Ballingate,404,94,47,5,75,26,39,6,146,64.38356164,51.36986301
2AE196291E8113A3E055000000000001,Ballinglen,210,45,25,0,35,14,20,1,70,64.28571429,50
2AE196291E8D13A3E055000000000001,Ballybeg,184,38,19,1,33,9,16,0,58,65.51724138,56.89655172
2AE196291EB213A3E055000000000001,Carnew,1701,364,269,18,392,40,196,23,651,55.91397849,60.21505376
2AE196291EB313A3E055000000000001,Coolattin,278,56,28,5,56,4,23,6,89,62.92134831,62.92134831
2AE196291EBE13A3E055000000000001,Coolballintaggart,491,108,57,4,97,21,48,3,169,63.90532544,57.3964497
2AE196291EBF13A3E055000000000001,Coolboy,597,123,69,5,124,20,48,5,197,62.43654822,62.94416244
2AE196291ECE13A3E055000000000001,Cronelea,178,40,23,3,33,10,21,2,66,60.60606061,50
2AE196291E5513A3E055000000000001,Kilballyowen,348,89,33,5,89,8,24,6,127,70.07874016,70.07874016
2AE196291E6C13A3E055000000000001,Killinure,334,81,35,3,59,23,34,3,119,68.06722689,49.57983193
2AE196291E7913A3E055000000000001,Kilpipe,427,100,43,3,82,21,38,5,146,68.49315068,56.16438356
2AE196291E9113A3E055000000000001,Money,141,35,11,1,25,9,13,0,47,74.46808511,53.19148936
2AE196291EA713A3E055000000000001,Rath,277,63,33,1,42,20,34,1,97,64.94845361,43.29896907
2AE196291EB613A3E055000000000001,Shillelagh,589,137,70,15,151,14,47,10,222,61.71171171,68.01801802
2AE196291EC413A3E055000000000001,Tinahely,1507,344,190,35,366,50,121,32,569,60.456942,64.32337434
2AE19629203413A3E055000000000001,Ennis No. 1 Urban,1452,353,216,37,359,41,173,33,606,58.25082508,59.24092409
